"top_n_final_per_direction","direction","consensus_rank","gene_symbol","consensus_mean_percentile","consensus_worst_source_percentile","GSE5099_rank_in_direction","GSE11864_rank_in_direction","GSE5099_percentile_in_direction","GSE11864_percentile_in_direction","selected_in_GSE5099_individual_top200","selected_in_GSE11864_individual_top200","GSE5099_logFC","GSE11864_logFC","GSE5099_moderated_t","GSE11864_moderated_t"
200,"mature_positive",11,"VAT1",0.00324714065430857,0.00327729562420343,54,60,0.00327729562420343,0.0032169856844137,TRUE,TRUE,2.604203157,2.97035090374057,18.5338900182515,21.3660612913941
200,"mature_positive",12,"TLR7",0.00359713614928558,0.0037628209018632,62,64,0.0037628209018632,0.00343145139670795,TRUE,TRUE,2.26308621083333,2.99332148538448,17.5631425523544,20.9285349119989
200,"mature_positive",13,"RARRES1",0.00385218920802405,0.00600503994423891,28,112,0.00169933847180919,0.00600503994423891,TRUE,TRUE,4.04453343266667,8.16531991782166,22.0816862893732,17.0957393170311
200,"mature_positive",14,"CTSD",0.00387285221210654,0.004771862098547,49,89,0.00297384232566608,0.004771862098547,TRUE,TRUE,2.62800452833334,1.81434297913897,19.0316564919484,18.6450233380206
200,"mature_positive",15,"SPP1",0.00395290752335651,0.00723821778993084,11,135,0.000667597256782181,0.00723821778993084,TRUE,TRUE,4.961424604,5.79364346780959,26.7519906575622,16.2703106328237
200,"mature_positive",16,"BLNK",0.00401508689556284,0.00675566993726878,21,126,0.00127450385385689,0.00675566993726878,TRUE,TRUE,3.32818739233333,4.99078602242145,23.521544127303,16.7036135055831
200,"mature_positive",17,"GNPDA1",0.00428744481346834,0.00594768465133216,98,49,0.00594768465133216,0.00262720497560453,TRUE,TRUE,2.241714083,2.49819700942787,15.2324780669,23.5778367150374
200,"mature_positive",18,"SLC38A6",0.0044486634285494,0.00825392972021606,136,12,0.00825392972021606,0.000643397136882741,TRUE,TRUE,2.14190586733333,3.75954453461342,13.1902076033166,31.5180025092052
200,"mature_positive",19,"RAD51AP1",0.00451810739234851,0.00576561267220975,95,61,0.00576561267220975,0.00327060211248727,TRUE,TRUE,2.317899097,4.64402079566332,15.3198385326245,21.3436710063615
200,"mature_positive",20,"MS4A4A",0.00581700172606371,0.00643320992899193,106,97,0.00643320992899193,0.00520079352313549,TRUE,TRUE,3.305694709,3.05790147195442,14.7489128516148,18.1129502638322
200,"mature_positive",21,"ASRGL1",0.00589369889239823,0.00958912423378042,158,41,0.00958912423378042,0.00219827355101603,TRUE,TRUE,1.77557605433333,2.64726183836982,12.5739780541884,24.5613430490679
200,"mature_positive",22,"LGMN",0.00624406371823561,0.0123808945803241,204,2,0.0123808945803241,0.000107232856147123,FALSE,TRUE,3.00715444866667,7.333526827533,11.4807752074756,63.5214261796866
200,"mature_positive",23,"ABCC5",0.00678880233216136,0.00932925848479974,70,174,0.00424834617952297,0.00932925848479974,TRUE,TRUE,2.6535828895,2.71596761173882,16.7132833253783,15.1768083694281
200,"mature_positive",24,"PCYOX1",0.00679811532707224,0.0128679427376548,12,240,0.000728287916489652,0.0128679427376548,TRUE,FALSE,2.87870330016667,1.95013890549301,25.3575133344291,13.4583016351354
200,"mature_positive",25,"WWP1",0.00741152507590424,0.0117132973235419,193,58,0.0117132973235419,0.00310975282826658,TRUE,TRUE,2.15672694116667,2.23518045421237,11.7488259462699,22.0163529451647
200,"mature_positive",26,"LY96",0.00745862696316314,0.0106815561085149,176,79,0.0106815561085149,0.00423569781781138,TRUE,TRUE,1.970304401,1.48572914344034,12.1584524696283,19.2614005223572
200,"mature_positive",27,"BLVRB",0.00776841583161366,0.00873947777599056,112,163,0.00679735388723675,0.00873947777599056,TRUE,TRUE,2.05937516366667,1.33997017551424,14.2245728173369,15.4536215636128
200,"mature_positive",28,"HEXB",0.0080342592087045,0.010438793469685,172,105,0.010438793469685,0.00562972494772398,TRUE,TRUE,1.37181588666667,1.29179289891139,12.2378899934801,17.4786585296266
200,"mature_positive",29,"KLHDC8B",0.00827964133072909,0.0157096134255536,14,293,0.000849669235904594,0.0157096134255536,TRUE,FALSE,3.69492453766667,1.92599206658977,25.2520334707994,12.3207222653791
200,"mature_positive",30,"SLCO2B1",0.00855572672441042,0.0147445177202295,39,275,0.00236693572859137,0.0147445177202295,TRUE,FALSE,2.83354105188889,6.08967783271681,20.3380634506267,12.6811671948988
200,"mature_positive",31,"DNASE2",0.00858029617517024,0.0111522170393008,99,208,0.00600837531103963,0.0111522170393008,TRUE,FALSE,2.301572819,1.42059599531772,15.1922265554604,14.2934047034223
200,"mature_positive",32,"VWA5A",0.00887294776629786,0.00964981489348789,159,151,0.00964981489348789,0.00809608063910782,TRUE,TRUE,1.77363224616667,2.54441095783569,12.5408624781116,15.7311839771631
200,"mature_positive",33,"NTAN1",0.00929088712351775,0.0159009528433574,262,50,0.0159009528433574,0.00268082140367809,FALSE,TRUE,1.759877139,2.44278073414711,10.309118601703,23.2936653817216
200,"mature_positive",34,"PLTP",0.00953813867795894,0.018712133397673,6,349,0.000364143958244826,0.018712133397673,TRUE,FALSE,4.27353542833333,4.54346088811983,30.3886165096076,11.3230130631841
200,"mature_positive",35,"DMXL1",0.00955189503225165,0.0157795715239425,260,62,0.0157795715239425,0.00332421854056083,FALSE,TRUE,1.6106854615,3.16519731278758,10.3826565448421,21.1290030887632
200,"mature_positive",36,"CTSB",0.00957014030215566,0.0151726649268678,250,74,0.0151726649268678,0.00396761567744357,FALSE,TRUE,1.68447814291667,1.56876468828405,10.4636782053077,19.600377769271
200,"mature_positive",37,"DAB2",0.00976450270118667,0.0129878011773988,214,122,0.0129878011773988,0.00654120422497453,FALSE,TRUE,1.913178302,4.17000615124385,11.2851065311069,16.8583312623973
200,"mature_positive",38,"EPAS1",0.00984697574661511,0.0125629665594465,207,133,0.0125629665594465,0.00713098493378371,FALSE,TRUE,1.178164403,4.5704382091676,11.4021907618508,16.3242436045389
200,"mature_positive",39,"TREM2",0.0105501231324683,0.0200279177034654,330,20,0.0200279177034654,0.00107232856147123,FALSE,TRUE,2.21353824133333,8.56075218372483,9.35165948709967,29.1340011658276
200,"mature_positive",40,"MFHAS1",0.0105722976271644,0.0168355584150984,71,314,0.00430903683923044,0.0168355584150984,TRUE,FALSE,2.21036140883334,1.93718916233925,16.6967394924991,11.8526127845285
200,"mature_positive",41,"LXN",0.0106340848903956,0.0200886083631729,331,22,0.0200886083631729,0.00117956141761836,FALSE,TRUE,2.08131936933333,4.48437234000495,9.34530094353478,27.8292997505249
200,"mature_positive",42,"TMEM140",0.0109031074415004,0.0127450385385689,210,169,0.0127450385385689,0.00906117634443193,FALSE,TRUE,1.64104226,3.76896080093945,11.3409349130846,15.2541861355855
200,"mature_positive",43,"CD59",0.0109948934818397,0.0131896413060962,145,246,0.0088001456575833,0.0131896413060962,TRUE,FALSE,1.84097410354167,2.56559723178018,12.8425592389857,13.3539073905998
200,"mature_positive",44,"CRYZ",0.0111380571869757,0.0137794220149054,140,257,0.00849669235904594,0.0137794220149054,TRUE,FALSE,1.88903898033333,1.71353124075293,13.0021348709887,13.1033301196136
200,"mature_positive",45,"MSR1",0.0112620466005279,0.0151198327167444,122,282,0.00740426048431146,0.0151198327167444,TRUE,FALSE,2.48892522708333,3.29814599454058,13.718662386916,12.5250244231032
200,"mature_positive",46,"FCGRT",0.0112687401122441,0.0139588517327183,230,160,0.0139588517327183,0.00857862849176988,FALSE,TRUE,1.43293098,1.23494719410213,10.7921270012433,15.4827744654772
200,"mature_positive",47,"CD99",0.0113433888752605,0.0175396006554591,289,96,0.0175396006554591,0.00514717709506193,FALSE,TRUE,1.16564748,1.34637412495189,9.87103742446671,18.1282670565666
200,"mature_positive",48,"ATP8B4",0.0115452062258432,0.0140475041552732,149,262,0.00904290829641318,0.0140475041552732,TRUE,FALSE,2.376884405,1.57891458916403,12.7423414466282,13.0204000390959
200,"mature_positive",49,"TIMP2",0.0118367384353323,0.0145050676700856,239,171,0.0145050676700856,0.00916840920057906,FALSE,TRUE,1.68256439783333,1.30135299790797,10.6311932180005,15.2106839941407
200,"mature_positive",50,"MAF",0.0118399176093463,0.0201597769556592,58,376,0.00352005826303332,0.0201597769556592,TRUE,FALSE,3.00566955211111,3.73518941220493,17.8701106694341,10.9449312210255
200,"mature_positive",51,"ACOT13",0.0119037532758956,0.0188747951690235,311,92,0.0188747951690235,0.00493271138276768,FALSE,TRUE,1.824870213,3.0544501858604,9.56834346104727,18.452062053104
200,"mature_positive",52,"NPL",0.0120714864317913,0.0222127814529344,366,36,0.0222127814529344,0.00193019141064822,FALSE,TRUE,1.39013670977778,2.83626526942099,8.97266534321919,24.885919199692
200,"mature_positive",53,"GLMP",0.0122126245117239,0.01956999624685,80,365,0.00485525277659768,0.01956999624685,TRUE,FALSE,2.61517287733333,1.71010492303354,16.1139592180434,11.0847355945482
200,"mature_positive",54,"CNRIP1",0.0123168799428733,0.0207495576644684,64,387,0.00388420222127815,0.0207495576644684,TRUE,FALSE,3.38649482566667,6.47611025628046,17.2828320060751,10.8056557817556
200,"mature_positive",55,"CTSL",0.012446241737487,0.0231231413485465,381,33,0.0231231413485465,0.00176934212642754,FALSE,TRUE,2.31285319366667,3.11764633329264,8.8348919638021,25.3140880508951
200,"mature_positive",56,"BRI3BP",0.0125300359135702,0.0161385448501421,147,301,0.00892152697699824,0.0161385448501421,TRUE,FALSE,1.79115659433334,1.40608498390922,12.7924424337637,12.1043187065682
200,"mature_positive",57,"TSPAN4",0.0125790072332457,0.0232159133558522,32,433,0.00194210111063907,0.0232159133558522,TRUE,FALSE,3.62174726416667,1.18821735506636,21.1864066062409,10.3523079528812
200,"mature_positive",58,"IDH1",0.0126892061253331,0.0137258055868318,192,256,0.0116526066638344,0.0137258055868318,TRUE,FALSE,1.53975243,1.61123205014664,11.7817351444217,13.1131051976957
200,"mature_positive",59,"SCD",0.012805001925613,0.0133504905903169,202,249,0.0122595132609091,0.0133504905903169,FALSE,FALSE,1.50005821466667,3.79690105650554,11.5468778630317,13.2666023743465
200,"mature_positive",60,"SLC17A5",0.0128355376154256,0.0165674762747306,150,309,0.00910359895612065,0.0165674762747306,TRUE,FALSE,1.97258322333333,2.33761826104015,12.7415525360254,11.9255446519189
200,"mature_positive",61,"LAMP1",0.0131678475313178,0.0170500241273926,153,318,0.00928567093524307,0.0170500241273926,TRUE,FALSE,1.73407478341667,1.21173198785919,12.6619117817175,11.708011710854
200,"mature_positive",62,"TLR5",0.0131736120213544,0.0144443770103781,238,222,0.0144443770103781,0.0119028470323307,FALSE,FALSE,1.76378901633333,1.50121179289657,10.6329574599007,13.9476273049382
200,"mature_positive",63,"RNASE1",0.0131791975404895,0.0140802330521333,232,229,0.0140802330521333,0.0122781620288456,FALSE,FALSE,1.596065859,4.53012131028131,10.7464044944431,13.7901140074889
200,"mature_positive",64,"RNF13",0.0134902733724226,0.0226376160708867,373,81,0.0226376160708867,0.0043429306739585,FALSE,TRUE,1.19917448833334,1.39286436606262,8.89759471817303,19.1741007785202
200,"mature_positive",65,"LACTB2",0.0135796416785834,0.0168113127389695,277,193,0.0168113127389695,0.0103479706181974,FALSE,TRUE,1.41415995683333,2.41275319297733,10.0098355831984,14.5485836247559
200,"mature_positive",66,"ABCA1",0.0136878149454676,0.0179078869765696,156,334,0.00946774291436548,0.0179078869765696,TRUE,FALSE,1.77447356411111,1.90494500018143,12.6003424401624,11.527540423852
200,"mature_positive",67,"SLC39A10",0.013814960754919,0.0148692116283304,245,238,0.0148692116283304,0.0127607098815077,FALSE,FALSE,2.08022935766667,2.24441647703561,10.563215904982,13.521327815257
200,"mature_positive",68,"SLC7A8",0.0139517888901418,0.0190568671481459,314,165,0.0190568671481459,0.00884671063213769,FALSE,TRUE,2.0148941574,4.61411445929016,9.52727573919825,15.3972895099905
200,"mature_positive",69,"ECM1",0.0141781756914843,0.0142016143715482,234,264,0.0142016143715482,0.0141547370114203,FALSE,FALSE,1.489227711,2.55230545818017,10.6909763949678,12.9714258347255
200,"mature_positive",70,"IFI16",0.0142083306613791,0.0174789099957517,288,204,0.0174789099957517,0.0109377513270066,FALSE,FALSE,1.70607254166667,1.45079033737036,9.88333891012417,14.402142401445
200,"mature_positive",71,"SLC40A1",0.014331592802268,0.0256286526191625,50,478,0.00303453298537355,0.0256286526191625,TRUE,FALSE,2.654892397,1.6329618560692,19.0241835622143,9.80722267737942
200,"mature_positive",72,"APOC1",0.0143837205178427,0.0262184333279717,42,489,0.00254900770771378,0.0262184333279717,TRUE,FALSE,3.513636651,3.12537422070155,19.815923898738,9.6888123571031
200,"mature_positive",73,"CPM",0.0143850188703827,0.0225188997908959,103,420,0.00625113794986952,0.0225188997908959,TRUE,FALSE,1.826391523375,2.27670811252828,14.8143009490669,10.4147688911628
200,"mature_positive",74,"ZFYVE26",0.0145417485698525,0.0245797171815258,405,84,0.0245797171815258,0.00450377995817919,FALSE,TRUE,1.671588376,2.52619327765123,8.59135316193358,18.9201072363523
200,"mature_positive",75,"LY9",0.0148154162293553,0.0242155732232809,399,101,0.0242155732232809,0.00541525923542974,FALSE,TRUE,1.13627526533333,4.78753004018651,8.64676782489021,17.8565498076083
200,"mature_positive",76,"RRAGD",0.0148919572029031,0.0254141869068683,72,474,0.00436972749893791,0.0254141869068683,TRUE,FALSE,2.81015185266667,1.11687284332141,16.6949913678623,9.83255757744241
200,"mature_positive",77,"RPS6KA2",0.0149675235985418,0.0180858165928264,298,221,0.0180858165928264,0.0118492306042571,FALSE,FALSE,1.51986745283333,2.68918433046556,9.70664433581494,14.0160599903934
200,"mature_positive",78,"PLAU",0.0150038465565057,0.02739799474559,43,511,0.00260969836742125,0.02739799474559,TRUE,FALSE,2.67812505333333,3.22967825531031,19.8026288723232,9.48209744167866
200,"mature_positive",79,"SMS",0.015009051355723,0.0213393383732776,143,398,0.00867876433816836,0.0213393383732776,TRUE,FALSE,1.82353461833333,0.967908253517007,12.8869435409957,10.6762011305142
200,"mature_positive",80,"PLPP3",0.0151905408659114,0.0274321781877769,452,55,0.0274321781877769,0.0029489035440459,FALSE,TRUE,1.94144721666667,6.96057976333553,8.19034235340609,22.3367577162082
200,"mature_positive",81,"SPIRE1",0.0153136012577841,0.0249438611397706,411,106,0.0249438611397706,0.00568334137579754,FALSE,TRUE,1.73446444616667,2.95048452598676,8.54426252116768,17.4100299864495
200,"mature_positive",82,"LYPLAL1",0.0154193681795471,0.023859310492735,115,445,0.00697942586635917,0.023859310492735,TRUE,FALSE,1.63456595333333,2.02556428769585,14.0874989584632,10.1894319886597
200,"mature_positive",83,"CTSA",0.0154675894484445,0.0268082140367809,68,500,0.00412696486010803,0.0268082140367809,TRUE,FALSE,2.25238511333333,0.790635649527674,16.9263873292477,9.60016349718581
200,"mature_positive",84,"CD180",0.0154863602419956,0.0288280633610487,475,40,0.0288280633610487,0.00214465712294247,FALSE,TRUE,1.07755908133333,3.35794288543505,8.03018060638997,24.5884794040427
200,"mature_positive",85,"PTER",0.0155064863333736,0.0174789555519811,223,326,0.013534017114766,0.0174789555519811,FALSE,FALSE,1.380408506,1.56723477253786,10.9332061637931,11.572814640524
200,"mature_positive",86,"SNX6",0.0156421950869578,0.0195423924258057,322,219,0.0195423924258057,0.01174199774811,FALSE,FALSE,1.37583387516667,1.17987814428616,9.42328612972696,14.0363863293984
200,"mature_positive",87,"ACP2",0.0159823178962047,0.0244583358621108,403,140,0.0244583358621108,0.00750629993029864,FALSE,TRUE,1.214468681,2.4840550378349,8.59496583543225,16.1026315333798
200,"mature_positive",88,"NAGK",0.0159901307895594,0.0291922073192936,481,52,0.0291922073192936,0.00278805425982521,FALSE,TRUE,1.12550560333334,1.81846560067592,7.99716445301328,22.9929723325241
200,"mature_positive",89,"TMEM86A",0.0161258737103158,0.0232695297839258,148,434,0.00898221763670571,0.0232695297839258,TRUE,FALSE,1.56231300088889,2.4470002728228,12.7806046761521,10.3363265885603
200,"mature_positive",90,"HACD3",0.0162586164279597,0.0272371454613694,87,508,0.00528008739454998,0.0272371454613694,TRUE,FALSE,1.88556615972222,1.27555508219879,15.5572034897753,9.51036052004928
200,"mature_positive",91,"GPR34",0.016344592422033,0.0311343084299326,513,29,0.0311343084299326,0.00155487641413329,FALSE,TRUE,3.547628618,3.95542469378756,7.66850716622603,25.6776987980138
200,"mature_positive",92,"SLC46A3",0.0163972798284269,0.0297384232566608,490,57,0.0297384232566608,0.00305613640019302,FALSE,TRUE,2.357813413,2.63639183284705,7.86469060204387,22.2182681328465
200,"mature_positive",93,"ENOSF1",0.0165510776591284,0.0209640233767626,200,391,0.0121381319414942,0.0209640233767626,TRUE,FALSE,1.70452141575,2.94256985175023,11.6193564163013,10.7338991151346
200,"mature_positive",94,"APPL2",0.0166722686185845,0.0177470376923489,257,331,0.0155974995448201,0.0177470376923489,FALSE,FALSE,2.50351928966667,1.70112157888493,10.4358926462376,11.5600138529651
200,"mature_positive",95,"OLFML2B",0.0166955169386896,0.0330157188808642,544,7,0.0330157188808642,0.000375314996514932,FALSE,TRUE,1.26148344466667,6.17931377362755,7.4019243369944,35.9368499744586
200,"mature_positive",96,"CMKLR1",0.0168614034402834,0.0248224798203556,409,166,0.0248224798203556,0.00890032706021125,FALSE,TRUE,1.63346036883333,4.47178538455379,8.54770237568153,15.3961864899572
200,"mature_positive",97,"GRN",0.0169297394115014,0.0184440512573052,254,344,0.0154154275656976,0.0184440512573052,FALSE,FALSE,1.26717753666667,0.805452557617079,10.441462194565,11.4022523548701
200,"mature_positive",98,"FCHO2",0.0170652805832416,0.0269690633210016,118,503,0.00716149784548158,0.0269690633210016,TRUE,FALSE,2.13129141266667,1.4777199500369,13.8669492468726,9.559439350697
200,"mature_positive",99,"TSHZ1",0.017106785562308,0.0189802155380409,251,354,0.0152333555865752,0.0189802155380409,FALSE,FALSE,1.17174060783333,1.27269134940446,10.4631010673818,11.2606343097714
200,"mature_positive",100,"RNASE6",0.0171438130148206,0.0305880924925654,504,69,0.0305880924925654,0.00369953353707576,FALSE,TRUE,1.05467166,1.44819768420312,7.73395490514731,20.4407530708578
200,"mature_positive",101,"MGAT4A",0.017219984657508,0.0260039676156774,139,485,0.00843600169933847,0.0260039676156774,TRUE,FALSE,1.95032433233334,1.88966367161711,13.0630352248441,9.73826269043858
200,"mature_positive",102,"PLBD2",0.0173002075506021,0.0203920616617103,336,265,0.0203920616617103,0.0142083534394939,FALSE,FALSE,1.43585200433333,1.97835178421641,9.31104092237956,12.9659387159043
200,"mature_positive",103,"GPR82",0.0174457889899164,0.0219700188141045,362,241,0.0219700188141045,0.0129215591657284,FALSE,FALSE,1.658265791,5.28963547531626,9.02186383308062,13.4558714715026
200,"mature_positive",104,"SDS",0.0175379671392309,0.0322234732722106,47,601,0.00285246100625114,0.0322234732722106,TRUE,FALSE,3.24475759933333,3.55677867320556,19.074974807184,8.74488041543399
200,"mature_positive",105,"MPP1",0.0176019703876243,0.032469502943497,535,51,0.032469502943497,0.00273443783175165,FALSE,TRUE,1.12382763666667,1.82722550438898,7.48204679044231,23.2507365286136
200,"mature_positive",106,"CDK4",0.0179583128415719,0.0197244644049281,325,302,0.0197244644049281,0.0161921612782156,FALSE,FALSE,1.469316391,1.4148081527226,9.39776175666726,12.0735559289433
200,"mature_positive",107,"PAQR8",0.0180914248900762,0.0183285792316562,302,333,0.0183285792316562,0.0178542705484961,FALSE,FALSE,1.38643906533333,2.11485629476388,9.64506468306902,11.5411748831601
200,"mature_positive",108,"DENND2D",0.0184477673440237,0.0313119939949601,92,584,0.00558354069308733,0.0313119939949601,TRUE,FALSE,1.98711316866667,1.61509831066017,15.410081042984,8.89361454796944
200,"mature_positive",109,"CCL18",0.0187737303009454,0.0189961764884384,313,346,0.0189961764884384,0.0185512841134524,FALSE,FALSE,1.18942367083333,3.91874959629281,9.56193712084636,11.3674611000786
200,"mature_positive",110,"SLC29A3",0.0188470921004792,0.0275588440298107,167,514,0.0101353401711477,0.0275588440298107,TRUE,FALSE,1.95841205333333,1.654412422911,12.3726133392791,9.4587628283309
200,"mature_positive",111,"FNIP2",0.0189557908910104,0.0280997754445591,463,183,0.0280997754445591,0.0098118063374618,FALSE,TRUE,1.23801312566667,1.68719612725669,8.11942943659006,14.7776880426073
200,"mature_positive",112,"CTSK",0.0191263452791171,0.0288456383035762,155,538,0.00940705225465801,0.0288456383035762,TRUE,FALSE,1.93684448366667,1.94088570746236,12.6074698212893,9.26807665366479
200,"mature_positive",113,"AP2A2",0.0192043294089342,0.0250045517994781,412,250,0.0250045517994781,0.0134041070183904,FALSE,FALSE,1.22053466658334,2.02366508585213,8.53556438170008,13.2369073019525
200,"mature_positive",114,"NUPR1",0.0194905006264193,0.0375851160795668,23,701,0.00139588517327183,0.0375851160795668,TRUE,FALSE,3.080857217,4.49066499332398,23.1673339614859,7.96175553863124
200,"mature_positive",115,"CD81",0.0195686523380806,0.0312556897493476,515,147,0.0312556897493476,0.00788161492681358,FALSE,TRUE,0.918514563333335,1.66745482202718,7.62952374240456,15.781241269157
200,"mature_positive",116,"MDH1",0.0198570281516705,0.0302239485343206,498,177,0.0302239485343206,0.00949010776902043,FALSE,TRUE,1.04703499333334,1.24641914605791,7.80922101797176,14.9921381155908
200,"mature_positive",117,"NRP1",0.0198944704912729,0.0268618304648544,213,501,0.0129271105176913,0.0268618304648544,FALSE,FALSE,1.66981112322222,4.04847534828518,11.3070100670112,9.57571950982814
200,"mature_positive",118,"STAB1",0.0199190285529753,0.0253080050980154,417,271,0.0253080050980154,0.0145300520079352,FALSE,FALSE,1.01917531166667,1.95217326833829,8.47482975042314,12.844094903762
200,"mature_positive",119,"BEX3",0.0200849264436266,0.0317945418476221,138,593,0.008375311039631,0.0317945418476221,TRUE,FALSE,2.618830952,2.12841233315107,13.0944371285718,8.82796877261853
200,"mature_positive",120,"GRAMD4",0.0201636720132792,0.0292209533000911,183,545,0.0111063907264672,0.0292209533000911,TRUE,FALSE,1.68524705,2.24865194072571,12.0088962911234,9.18481951238116
200,"mature_positive",121,"CD209",0.0202880421467492,0.0369953353707576,59,690,0.00358074892274079,0.0369953353707576,TRUE,FALSE,2.43604803233333,2.43541705247628,17.7281741653748,8.02668861074451
200,"mature_positive",122,"TCEAL9",0.0203075516020211,0.0328943375614493,542,144,0.0328943375614493,0.00772076564259289,FALSE,TRUE,2.05133470866667,3.59120793151531,7.41228261641413,15.9293813081288
200,"mature_positive",123,"FABP4",0.0203367889392937,0.0260362930145051,429,273,0.0260362930145051,0.0146372848640824,FALSE,FALSE,1.138137133,6.01780902172408,8.36611560738801,12.6999454516216
200,"mature_positive",124,"MCOLN1",0.0205996776695016,0.029971583293121,185,559,0.0112277720458821,0.029971583293121,TRUE,FALSE,1.60696278333334,1.49250302453108,12.0028561269322,9.05635364490755
200,"mature_positive",125,"ITGB5",0.0207592286011823,0.0339928153986381,124,634,0.00752564180372641,0.0339928153986381,TRUE,FALSE,1.65083986383333,3.20725540264263,13.5776554375937,8.47339269985311
200,"mature_positive",126,"CYBRD1",0.0209156117479064,0.0357621575250657,100,667,0.0060690659707471,0.0357621575250657,TRUE,FALSE,1.8822953455,1.04668279611506,15.1595081701154,8.20813375592349
